
time,ax,ay,az,wx,wy,wz,
42.689,-2.64,1.85,-2.69,-1.10,0.37,-0.08,
42.689,-2.72,1.64,-2.35,-1.10,0.37,-0.08,
42.69,-2.72,1.64,-2.35,-1.17,0.34,-0.06,
42.695,-2.63,1.41,-1.71,-1.17,0.34,-0.06,
42.696,-2.63,1.41,-1.71,-1.23,0.31,-0.04,
42.696,-2.63,1.41,-1.71,-1.29,0.28,-0.02,
42.697,-2.63,1.41,-1.71,-1.34,0.26,0.00,
42.705,-2.43,1.20,-0.93,-1.34,0.26,0.00,
42.706,-2.43,1.20,-0.93,-1.38,0.25,0.02,
42.706,-2.43,1.20,-0.93,-1.41,0.24,0.03,
42.711,-2.43,1.20,-0.93,-1.44,0.23,0.05,
42.712,-2.18,1.04,-0.12,-1.44,0.23,0.05,
42.712,-1.90,0.93,0.67,-1.44,0.23,0.05,
42.713,-1.90,0.93,0.67,-1.46,0.23,0.06,
42.713,-1.90,0.93,0.67,-1.46,0.23,0.07,
42.714,-1.90,0.93,0.67,-1.46,0.24,0.07,
42.715,-1.90,0.93,0.67,-1.45,0.24,0.08,
42.715,-1.57,0.91,1.38,-1.45,0.24,0.08,
42.727,-1.24,0.95,2.10,-1.45,0.24,0.08,
42.727,-1.24,0.95,2.10,-1.43,0.25,0.08,
42.728,-1.24,0.95,2.10,-1.40,0.26,0.07,
42.728,-1.24,0.95,2.10,-1.36,0.27,0.07,
42.728,-0.98,1.03,2.63,-1.36,0.27,0.07,
42.729,-0.98,1.03,2.63,-1.31,0.28,0.07,
42.729,-0.98,1.03,2.63,-1.25,0.29,0.06,
42.729,-0.78,1.18,2.87,-1.25,0.29,0.06,
42.729,-0.78,1.18,2.87,-1.18,0.29,0.05,
42.732,-0.78,1.18,2.87,-1.11,0.28,0.03,
42.734,-0.63,1.33,2.82,-1.11,0.28,0.03,
42.735,-0.63,1.33,2.82,-1.03,0.27,0.02,
42.737,-0.63,1.33,2.82,-0.95,0.26,0.00,
42.74,-0.50,1.54,2.69,-0.95,0.26,0.00,
42.74,-0.50,1.54,2.69,-0.86,0.24,-0.02,
42.742,-0.50,1.54,2.69,-0.76,0.21,-0.04,
42.744,-0.36,1.76,2.58,-0.76,0.21,-0.04,
42.745,-0.36,1.76,2.58,-0.66,0.18,-0.06,
42.747,-0.36,1.76,2.58,-0.56,0.16,-0.08,
42.752,-0.28,1.95,2.62,-0.56,0.16,-0.08,
42.752,-0.28,1.95,2.62,-0.45,0.13,-0.11,
42.754,-0.28,1.95,2.62,-0.35,0.11,-0.14,
42.755,-0.20,2.04,2.82,-0.35,0.11,-0.14,
42.756,-0.20,2.04,2.82,-0.25,0.09,-0.16,
42.758,-0.20,2.04,2.82,-0.14,0.09,-0.18,
42.759,-0.15,2.02,3.01,-0.14,0.09,-0.18,
42.76,-0.15,2.02,3.01,-0.04,0.09,-0.21,
42.762,-0.15,2.02,3.01,0.06,0.09,-0.23,
42.765,-0.17,1.91,2.97,0.06,0.09,-0.23,
42.768,-0.17,1.91,2.97,0.15,0.10,-0.24,
42.768,-0.17,1.91,2.97,0.23,0.11,-0.26,
42.771,-0.17,1.79,2.72,0.23,0.11,-0.26,
42.772,-0.17,1.79,2.72,0.30,0.13,-0.27,
42.772,-0.17,1.79,2.72,0.36,0.14,-0.28,
42.774,-0.17,1.67,2.28,0.36,0.14,-0.28,
42.775,-0.17,1.67,2.28,0.42,0.16,-0.28,
42.777,-0.17,1.67,2.28,0.47,0.17,-0.28,
42.798,-0.10,1.60,1.62,0.47,0.17,-0.28,
42.798,-0.10,1.60,1.62,0.50,0.18,-0.28,
42.799,-0.10,1.60,1.62,0.52,0.18,-0.29,
42.799,-0.05,1.59,0.84,0.52,0.18,-0.29,
42.8,-0.05,1.59,0.84,0.52,0.18,-0.29,
42.8,-0.05,1.59,0.84,0.52,0.17,-0.28,
42.801,0.06,1.61,0.04,0.52,0.17,-0.28,
42.801,0.06,1.61,0.04,0.50,0.15,-0.28,
42.802,0.06,1.61,0.04,0.48,0.13,-0.28,
42.802,0.06,1.61,0.04,0.44,0.10,-0.28,
42.803,0.12,1.68,-0.74,0.44,0.10,-0.28,
42.803,0.12,1.68,-0.74,0.40,0.07,-0.28,
42.804,0.22,1.72,-1.29,0.40,0.07,-0.28,
42.804,0.22,1.72,-1.29,0.34,0.03,-0.28,
42.805,0.22,1.72,-1.29,0.27,-0.01,-0.29,
42.808,0.22,1.72,-1.29,0.21,-0.04,-0.29,
42.809,0.33,1.74,-1.23,0.21,-0.04,-0.29,
42.809,0.33,1.74,-1.23,0.13,-0.07,-0.29,
42.819,0.33,1.74,-1.23,0.06,-0.09,-0.29,
42.82,0.48,1.76,-1.19,0.06,-0.09,-0.29,
42.82,0.73,1.77,-1.01,0.06,-0.09,-0.29,
42.821,0.73,1.77,-1.01,-0.03,-0.11,-0.30,
42.822,0.73,1.77,-1.01,-0.12,-0.12,-0.30,
42.823,0.73,1.77,-1.01,-0.20,-0.11,-0.31,
42.824,0.73,1.77,-1.01,-0.29,-0.10,-0.31,
42.824,0.73,1.77,-1.01,-0.37,-0.08,-0.32,
42.825,0.94,1.69,-0.53,-0.37,-0.08,-0.32,
42.826,1.12,1.61,-0.41,-0.37,-0.08,-0.32,
42.826,1.12,1.61,-0.41,-0.46,-0.07,-0.32,
42.826,1.12,1.61,-0.41,-0.54,-0.05,-0.33,
42.829,1.12,1.61,-0.41,-0.61,-0.03,-0.34,
42.829,1.26,1.64,-0.31,-0.61,-0.03,-0.34,
42.831,1.26,1.64,-0.31,-0.69,-0.02,-0.35,
42.836,1.34,1.73,-0.17,-0.69,-0.02,-0.35,
42.837,1.34,1.73,-0.17,-0.76,0.00,-0.35,
42.837,1.34,1.73,-0.17,-0.82,0.01,-0.36,
42.838,1.34,1.73,-0.17,-0.87,0.02,-0.38,
42.839,1.39,1.85,0.20,-0.87,0.02,-0.38,
42.841,1.39,1.85,0.20,-0.91,0.03,-0.39,
42.843,1.39,1.85,0.20,-0.94,0.04,-0.40,
42.844,1.40,1.92,0.71,-0.94,0.04,-0.40,
42.846,1.40,1.92,0.71,-0.97,0.05,-0.42,
42.849,1.40,1.92,0.71,-0.97,0.06,-0.44,
42.849,1.34,2.08,1.30,-0.97,0.06,-0.44,
42.857,1.34,2.08,1.30,-0.97,0.07,-0.45,
42.858,1.23,2.22,2.02,-0.97,0.07,-0.45,
42.858,1.23,2.22,2.02,-0.96,0.09,-0.47,
42.859,1.23,2.22,2.02,-0.93,0.11,-0.49,
42.859,1.23,2.22,2.02,-0.89,0.12,-0.50,
42.86,1.05,2.39,2.83,-0.89,0.12,-0.50,
42.862,1.05,2.39,2.83,-0.84,0.14,-0.52,
42.863,1.05,2.39,2.83,-0.78,0.16,-0.53,
42.864,0.86,2.47,3.68,-0.78,0.16,-0.53,
42.881,0.86,2.47,3.68,-0.71,0.19,-0.55,
42.882,0.86,2.47,3.68,-0.64,0.20,-0.56,
42.882,0.71,2.37,4.52,-0.64,0.20,-0.56,
42.883,0.77,1.82,5.54,-0.64,0.20,-0.56,
42.883,0.77,1.82,5.54,-0.56,0.23,-0.57,
42.883,0.77,1.82,5.54,-0.48,0.25,-0.57,
42.884,0.77,1.82,5.54,-0.39,0.27,-0.57,
42.884,1.34,0.60,5.94,-0.39,0.27,-0.57,
42.884,1.34,0.60,5.94,-0.32,0.27,-0.56,
42.885,1.34,0.60,5.94,-0.27,0.24,-0.55,
42.889,2.20,-0.99,4.34,-0.27,0.24,-0.55,
42.89,2.20,-0.99,4.34,-0.23,0.17,-0.53,
42.891,2.20,-0.99,4.34,-0.21,0.05,-0.50,
42.891,2.20,-0.99,4.34,-0.22,-0.11,-0.46,
42.891,2.94,-2.19,0.99,-0.22,-0.11,-0.46,
42.892,2.94,-2.19,0.99,-0.24,-0.32,-0.41,
42.894,3.46,-2.44,-2.39,-0.24,-0.32,-0.41,
42.894,3.46,-2.44,-2.39,-0.28,-0.56,-0.35,
42.896,3.46,-2.44,-2.39,-0.31,-0.81,-0.29,
42.898,3.98,-2.14,-4.53,-0.31,-0.81,-0.29,
42.899,3.98,-2.14,-4.53,-0.35,-1.06,-0.22,
42.901,3.98,-2.14,-4.53,-0.39,-1.29,-0.14,
42.903,4.57,-1.83,-4.67,-0.39,-1.29,-0.14,
42.904,4.57,-1.83,-4.67,-0.41,-1.48,-0.06,
42.906,4.57,-1.83,-4.67,-0.43,-1.60,0.04,
42.909,4.57,-1.83,-4.67,-0.44,-1.63,0.14,
42.91,4.93,-1.73,-2.81,-0.44,-1.63,0.14,
42.912,4.93,-1.73,-2.81,-0.44,-1.58,0.24,
42.914,5.08,-1.78,0.12,-0.44,-1.58,0.24,
42.915,5.08,-1.78,0.12,-0.44,-1.42,0.34,
42.915,5.08,-1.78,0.12,-0.42,-1.17,0.44,
42.919,5.08,-1.78,0.12,-0.40,-0.84,0.53,
42.919,4.95,-1.91,2.78,-0.40,-0.84,0.53,
42.92,4.95,-1.91,2.78,-0.37,-0.45,0.60,
42.925,4.95,-1.91,2.78,-0.35,-0.02,0.67,
42.926,4.72,-1.99,3.85,-0.35,-0.02,0.67,
42.927,4.72,-1.99,3.85,-0.33,0.42,0.72,
42.928,4.53,-1.92,3.15,-0.33,0.42,0.72,
42.929,4.53,-1.92,3.15,-0.31,0.84,0.75,
42.932,4.53,-1.92,3.15,-0.29,1.22,0.75,
42.939,4.21,-1.58,1.64,-0.29,1.22,0.75,
42.94,4.21,-1.58,1.64,-0.27,1.55,0.74,
42.941,4.21,-1.58,1.64,-0.25,1.84,0.71,
42.941,4.21,-1.58,1.64,-0.23,2.06,0.65,
42.941,3.68,-0.87,0.21,-0.23,2.06,0.65,
42.942,3.68,-0.87,0.21,-0.21,2.22,0.58,
42.943,3.68,-0.87,0.21,-0.18,2.31,0.49,
42.966,2.96,-0.10,-0.31,-0.18,2.31,0.49,
42.967,2.96,-0.10,-0.31,-0.14,2.32,0.37,
42.967,1.84,0.52,0.32,-0.14,2.32,0.37,
42.968,1.84,0.52,0.32,-0.09,2.26,0.26,
42.968,1.84,0.52,0.32,-0.03,2.15,0.14,
42.968,0.39,0.91,1.95,-0.03,2.15,0.14,
42.969,0.39,0.91,1.95,0.04,1.99,0.02,
42.969,0.39,0.91,1.95,0.12,1.80,-0.09,
42.97,0.39,0.91,1.95,0.20,1.57,-0.19,
42.97,-1.09,0.86,2.90,0.20,1.57,-0.19,
42.971,-1.09,0.86,2.90,0.28,1.31,-0.27,
42.971,-1.09,0.86,2.90,0.37,1.02,-0.35,
42.971,-2.47,0.51,3.19,0.37,1.02,-0.35,
42.972,-2.47,0.51,3.19,0.44,0.72,-0.41,
42.972,-3.77,0.30,2.71,0.44,0.72,-0.41,
42.973,-3.77,0.30,2.71,0.51,0.42,-0.45,
42.973,-3.77,0.30,2.71,0.57,0.12,-0.48,
42.973,-4.70,0.22,2.01,0.57,0.12,-0.48,
42.974,-4.70,0.22,2.01,0.61,-0.15,-0.49,
42.976,-4.70,0.22,2.01,0.64,-0.39,-0.49,
42.978,-5.16,0.09,1.09,0.64,-0.39,-0.49,
42.979,-5.16,0.09,1.09,0.65,-0.60,-0.49,
42.98,-5.16,0.09,1.09,0.64,-0.78,-0.48,
42.984,-5.16,0.09,1.09,0.63,-0.92,-0.46,
42.985,-5.11,-0.08,0.07,0.63,-0.92,-0.46,
42.985,-5.11,-0.08,0.07,0.59,-1.04,-0.44,
42.988,-5.11,-0.08,0.07,0.55,-1.14,-0.40,
42.989,-4.75,-0.32,-1.14,0.55,-1.14,-0.40,
42.991,-4.75,-0.32,-1.14,0.49,-1.20,-0.36,
42.993,-4.75,-0.32,-1.14,0.41,-1.26,-0.32,
42.993,-4.18,-0.60,-2.34,0.41,-1.26,-0.32,
42.995,-4.18,-0.60,-2.34,0.34,-1.30,-0.28,
42.998,-4.18,-0.60,-2.34,0.25,-1.32,-0.22,
42.998,-3.49,-0.91,-3.62,0.25,-1.32,-0.22,
43.001,-3.49,-0.91,-3.62,0.15,-1.33,-0.16,
43.003,-2.59,-1.22,-4.53,0.15,-1.33,-0.16,
43.003,-2.59,-1.22,-4.53,0.05,-1.33,-0.11,
43.006,-2.59,-1.22,-4.53,-0.05,-1.32,-0.04,
43.009,-1.59,-1.59,-5.05,-0.05,-1.32,-0.04,
43.009,-1.59,-1.59,-5.05,-0.16,-1.30,0.03,
43.011,-1.59,-1.59,-5.05,-0.27,-1.27,0.10,
43.013,-0.59,-1.93,-5.37,-0.27,-1.27,0.10,
43.014,-0.59,-1.93,-5.37,-0.37,-1.23,0.18,
43.016,-0.59,-1.93,-5.37,-0.48,-1.19,0.25,
43.019,0.42,-2.23,-5.49,-0.48,-1.19,0.25,
43.02,0.42,-2.23,-5.49,-0.58,-1.14,0.33,
43.021,0.42,-2.23,-5.49,-0.69,-1.09,0.42,
43.023,1.33,-2.37,-5.29,-0.69,-1.09,0.42,
43.024,1.33,-2.37,-5.29,-0.79,-1.03,0.50,
43.025,1.33,-2.37,-5.29,-0.88,-0.96,0.58,
43.028,2.11,-2.28,-4.83,-0.88,-0.96,0.58,
43.028,2.11,-2.28,-4.83,-0.96,-0.88,0.65,
43.038,2.11,-2.28,-4.83,-1.04,-0.78,0.73,
43.039,2.11,-2.28,-4.83,-1.10,-0.68,0.79,
43.039,2.65,-1.96,-4.33,-1.10,-0.68,0.79,
43.039,2.65,-1.96,-4.33,-1.16,-0.57,0.84,
43.04,2.99,-1.54,-3.75,-1.16,-0.57,0.84,
43.04,2.99,-1.54,-3.75,-1.21,-0.44,0.89,
43.041,2.99,-1.54,-3.75,-1.25,-0.31,0.93,
43.044,3.08,-1.12,-3.06,-1.25,-0.31,0.93,
43.044,3.08,-1.12,-3.06,-1.28,-0.15,0.95,
43.046,3.08,-1.12,-3.06,-1.30,0.01,0.97,
43.049,3.08,-0.88,-2.23,-1.30,0.01,0.97,
43.049,3.08,-0.88,-2.23,-1.32,0.20,0.97,
43.052,3.08,-0.88,-2.23,-1.33,0.39,0.96,
43.053,2.87,-0.85,-1.26,-1.33,0.39,0.96,
43.053,2.87,-0.85,-1.26,-1.33,0.59,0.95,
43.055,2.87,-0.85,-1.26,-1.33,0.79,0.93,
43.058,2.53,-1.07,-0.49,-1.33,0.79,0.93,
43.059,2.53,-1.07,-0.49,-1.32,0.99,0.90,
43.061,2.53,-1.07,-0.49,-1.32,1.17,0.86,
43.063,2.53,-1.07,-0.49,-1.31,1.33,0.82,
43.064,2.06,-1.35,-0.06,-1.31,1.33,0.82,
43.065,2.06,-1.35,-0.06,-1.30,1.45,0.77,
43.074,1.34,-1.61,-0.06,-1.30,1.45,0.77,
43.075,1.34,-1.61,-0.06,-1.29,1.53,0.72,
43.075,1.34,-1.61,-0.06,-1.28,1.56,0.67,
43.076,1.34,-1.61,-0.06,-1.27,1.54,0.62,
43.076,0.40,-1.69,-0.67,-1.27,1.54,0.62,
43.076,0.40,-1.69,-0.67,-1.26,1.46,0.56,
43.107,0.40,-1.69,-0.67,-1.25,1.35,0.50,
43.107,-0.53,-1.58,-1.31,-1.25,1.35,0.50,
43.108,-0.53,-1.58,-1.31,-1.23,1.20,0.44,
43.108,-1.33,-1.39,-1.57,-1.23,1.20,0.44,
43.109,-1.33,-1.39,-1.57,-1.21,1.03,0.37,
43.109,-1.93,-1.27,-1.24,-1.21,1.03,0.37,
43.109,-1.93,-1.27,-1.24,-1.19,0.83,0.31,
43.11,-1.93,-1.27,-1.24,-1.16,0.63,0.25,
43.11,-1.93,-1.27,-1.24,-1.13,0.44,0.19,
43.111,-1.93,-1.27,-1.24,-1.08,0.25,0.13,
43.111,-2.38,-1.16,-0.67,-1.08,0.25,0.13,
43.111,-2.38,-1.16,-0.67,-1.04,0.07,0.07,
43.112,-2.38,-1.16,-0.67,-0.99,-0.09,0.01,
43.112,-2.61,-1.10,0.07,-0.99,-0.09,0.01,
43.113,-2.61,-1.10,0.07,-0.93,-0.23,-0.05,
43.113,-2.72,-1.00,0.48,-0.93,-0.23,-0.05,
43.113,-2.72,-1.00,0.48,-0.86,-0.36,-0.10,
43.114,-2.72,-1.00,0.48,-0.80,-0.47,-0.15,
43.114,-2.76,-1.00,0.61,-0.80,-0.47,-0.15,
43.115,-2.76,-1.00,0.61,-0.73,-0.56,-0.20,
43.136,-2.76,-1.00,0.61,-0.66,-0.64,-0.24,
43.136,-2.63,-1.07,0.47,-0.66,-0.64,-0.24,
43.137,-2.63,-1.07,0.47,-0.58,-0.71,-0.28,
43.137,-2.63,-1.07,0.47,-0.51,-0.78,-0.31,
43.137,-2.45,-1.22,0.14,-0.51,-0.78,-0.31,
43.138,-2.45,-1.22,0.14,-0.44,-0.83,-0.34,
43.138,-2.45,-1.22,0.14,-0.37,-0.89,-0.36,
43.138,-2.45,-1.22,0.14,-0.30,-0.93,-0.37,
43.139,-2.15,-1.43,-0.21,-0.30,-0.93,-0.37,
43.139,-2.15,-1.43,-0.21,-0.24,-0.96,-0.38,
43.14,-1.77,-1.64,-0.38,-0.24,-0.96,-0.38,
43.14,-1.77,-1.64,-0.38,-0.17,-0.99,-0.38,
43.14,-1.77,-1.64,-0.38,-0.11,-1.01,-0.38,
43.141,-1.38,-1.80,-0.40,-0.11,-1.01,-0.38,
43.141,-1.38,-1.80,-0.40,-0.05,-1.02,-0.37,
43.141,-1.38,-1.80,-0.40,0.02,-1.03,-0.36,
43.142,-0.99,-1.87,-0.41,0.02,-1.03,-0.36,
43.142,-0.99,-1.87,-0.41,0.07,-1.02,-0.34,
43.147,-0.99,-1.87,-0.41,0.13,-1.01,-0.32,
43.148,-0.63,-1.84,-0.52,0.13,-1.01,-0.32,
43.149,-0.63,-1.84,-0.52,0.19,-1.00,-0.30,
43.149,-0.63,-1.84,-0.52,0.24,-0.99,-0.27,
43.15,-0.37,-1.72,-0.72,0.24,-0.99,-0.27,
43.151,-0.37,-1.72,-0.72,0.30,-0.97,-0.25,
43.151,-0.37,-1.72,-0.72,0.34,-0.95,-0.21,
43.153,-0.37,-1.72,-0.72,0.39,-0.93,-0.18,
43.154,-0.19,-1.55,-0.94,0.39,-0.93,-0.18,
43.154,-0.19,-1.55,-0.94,0.43,-0.91,-0.15,
43.157,-0.16,-1.34,-1.06,0.43,-0.91,-0.15,
43.158,-0.16,-1.34,-1.06,0.47,-0.89,-0.12,
43.16,-0.16,-1.34,-1.06,0.51,-0.86,-0.09,
43.162,-0.16,-1.34,-1.06,0.54,-0.83,-0.05,
43.162,-0.21,-1.14,-1.14,0.54,-0.83,-0.05,
43.164,-0.21,-1.14,-1.14,0.58,-0.80,-0.02,
43.17,-0.21,-1.14,-1.14,0.60,-0.77,0.02,
43.171,-0.31,-1.01,-1.11,0.60,-0.77,0.02,
43.171,-0.31,-1.01,-1.11,0.63,-0.73,0.06,
43.172,-0.31,-1.01,-1.11,0.65,-0.68,0.09,
43.173,-0.53,-0.93,-0.98,0.65,-0.68,0.09,
43.174,-0.53,-0.93,-0.98,0.66,-0.63,0.13,
43.177,-0.78,-0.88,-0.93,0.66,-0.63,0.13,
43.178,-0.78,-0.88,-0.93,0.67,-0.58,0.16,
43.179,-0.78,-0.88,-0.93,0.68,-0.53,0.20,
43.194,-1.02,-0.78,-1.03,0.68,-0.53,0.20,
43.195,-1.02,-0.78,-1.03,0.68,-0.47,0.24,
43.195,-1.02,-0.78,-1.03,0.67,-0.42,0.27,
43.195,-1.24,-0.66,-1.18,0.67,-0.42,0.27,
43.195,-1.24,-0.66,-1.18,0.66,-0.38,0.30,
43.196,-1.24,-0.66,-1.18,0.64,-0.34,0.33,
43.196,-1.48,-0.57,-1.39,0.64,-0.34,0.33,
43.196,-1.48,-0.57,-1.39,0.62,-0.30,0.36,
43.196,-1.48,-0.57,-1.39,0.60,-0.27,0.39,
43.197,-1.62,-0.53,-1.58,0.60,-0.27,0.39,
43.197,-1.62,-0.53,-1.58,0.57,-0.25,0.42,
43.205,-1.62,-0.53,-1.58,0.54,-0.24,0.44,
43.206,-1.70,-0.43,-1.80,0.54,-0.24,0.44,
43.206,-1.70,-0.43,-1.80,0.50,-0.23,0.46,
43.207,-1.70,-0.43,-1.80,0.46,-0.22,0.47,
43.207,-1.70,-0.43,-1.80,0.42,-0.22,0.48,
43.207,-1.77,-0.32,-1.91,0.42,-0.22,0.48,
43.21,-1.77,-0.32,-1.91,0.38,-0.22,0.50,
43.213,-1.66,-0.17,-1.91,0.38,-0.22,0.50,
43.214,-1.66,-0.17,-1.91,0.34,-0.22,0.50,
43.214,-1.66,-0.17,-1.91,0.30,-0.23,0.51,
43.217,-1.44,-0.01,-1.69,0.30,-0.23,0.51,
43.218,-1.44,-0.01,-1.69,0.26,-0.23,0.51,
43.222,-1.44,-0.01,-1.69,0.22,-0.23,0.51,
43.223,-1.44,-0.01,-1.69,0.19,-0.23,0.50,
43.223,-1.19,0.13,-1.34,0.19,-0.23,0.50,
43.226,-1.19,0.13,-1.34,0.16,-0.23,0.49,
43.227,-0.93,0.22,-1.09,0.16,-0.23,0.49,
43.228,-0.93,0.22,-1.09,0.13,-0.23,0.48,
43.229,-0.93,0.22,-1.09,0.11,-0.23,0.47,
43.234,-0.61,0.34,-0.93,0.11,-0.23,0.47,
43.235,-0.61,0.34,-0.93,0.09,-0.23,0.46,
43.235,-0.61,0.34,-0.93,0.08,-0.23,0.44,
43.238,-0.61,0.34,-0.93,0.07,-0.22,0.42,
43.238,-0.34,0.53,-0.72,0.07,-0.22,0.42,
43.239,-0.34,0.53,-0.72,0.07,-0.22,0.40,
43.243,-0.34,0.53,-0.72,0.07,-0.22,0.38,
43.244,-0.06,0.71,-0.40,0.07,-0.22,0.38,
43.253,-0.06,0.71,-0.40,0.08,-0.21,0.36,
43.254,-0.06,0.71,-0.40,0.09,-0.19,0.34,
43.254,-0.06,0.71,-0.40,0.11,-0.18,0.32,
43.256,-0.06,0.71,-0.40,0.13,-0.16,0.29,
43.257,-0.06,0.71,-0.40,0.15,-0.15,0.28,
43.257,0.19,0.81,-0.09,0.15,-0.15,0.28,
43.257,0.38,0.94,0.20,0.15,-0.15,0.28,
43.258,0.38,0.94,0.20,0.17,-0.13,0.25,
43.258,0.51,1.09,0.26,0.17,-0.13,0.25,
43.259,0.51,1.09,0.26,0.20,-0.11,0.24,
43.263,0.51,1.09,0.26,0.23,-0.10,0.22,
43.264,0.51,1.21,0.19,0.23,-0.10,0.22,
43.264,0.51,1.21,0.19,0.26,-0.09,0.21,
43.275,0.51,1.21,0.19,0.30,-0.08,0.20,
43.277,0.42,1.35,0.11,0.30,-0.08,0.20,
43.277,0.42,1.35,0.11,0.33,-0.07,0.19,
43.277,0.42,1.35,0.11,0.36,-0.07,0.18,
43.278,0.23,1.42,-0.02,0.36,-0.07,0.18,
43.278,0.23,1.42,-0.02,0.39,-0.07,0.18,
43.305,0.05,1.50,-0.04,0.39,-0.07,0.18,
43.305,-0.20,1.55,-0.08,0.39,-0.07,0.18,
43.306,-0.20,1.55,-0.08,0.42,-0.07,0.18,
43.306,-0.20,1.55,-0.08,0.44,-0.06,0.18,
43.307,-0.20,1.55,-0.08,0.46,-0.05,0.19,
43.307,-0.20,1.55,-0.08,0.49,-0.03,0.20,
43.307,-0.20,1.55,-0.08,0.50,-0.02,0.21,
43.308,-0.42,1.51,0.02,0.50,-0.02,0.21,
43.308,-0.42,1.51,0.02,0.53,0.00,0.22,
43.309,-0.68,1.51,-0.16,0.53,0.00,0.22,
43.309,-0.68,1.51,-0.16,0.54,0.03,0.23,
43.31,-0.91,1.52,-0.55,0.54,0.03,0.23,
43.31,-0.91,1.52,-0.55,0.54,0.04,0.24,
43.311,-0.91,1.52,-0.55,0.54,0.05,0.26,
43.311,-0.91,1.52,-0.55,0.54,0.05,0.28,
43.311,-1.06,1.54,-0.91,0.54,0.05,0.28,
43.312,-1.06,1.54,-0.91,0.53,0.05,0.29,
43.312,-1.06,1.54,-0.91,0.51,0.05,0.31,
43.312,-1.14,1.57,-1.01,0.51,0.05,0.31,
43.313,-1.14,1.57,-1.01,0.50,0.04,0.33,
43.313,-1.14,1.57,-1.01,0.47,0.04,0.34,
43.314,-1.10,1.63,-0.99,0.47,0.04,0.34,
43.314,-1.10,1.63,-0.99,0.45,0.04,0.36,
43.314,-1.10,1.63,-0.99,0.42,0.05,0.37,
43.319,-0.98,1.61,-0.98,0.42,0.05,0.37,
43.32,-0.98,1.61,-0.98,0.38,0.05,0.39,
43.32,-0.98,1.61,-0.98,0.35,0.06,0.40,
43.322,-0.78,1.59,-1.01,0.35,0.06,0.40,
43.322,-0.78,1.59,-1.01,0.31,0.06,0.41,
43.324,-0.78,1.59,-1.01,0.27,0.07,0.42,
43.327,-0.51,1.60,-1.11,0.27,0.07,0.42,
43.328,-0.51,1.60,-1.11,0.23,0.07,0.43,
43.328,-0.51,1.60,-1.11,0.18,0.07,0.44,
43.333,-0.30,1.59,-1.27,0.18,0.07,0.44,
43.333,-0.30,1.59,-1.27,0.13,0.08,0.45,
43.337,-0.30,1.59,-1.27,0.09,0.08,0.45,
43.338,-0.04,1.58,-1.38,0.09,0.08,0.45,
43.338,-0.04,1.58,-1.38,0.04,0.08,0.46,
43.339,-0.04,1.58,-1.38,-0.01,0.09,0.47,
43.342,0.17,1.47,-1.29,-0.01,0.09,0.47,
43.342,0.17,1.47,-1.29,-0.06,0.10,0.47,
43.343,0.17,1.47,-1.29,-0.10,0.12,0.48,
43.346,0.32,1.31,-1.14,-0.10,0.12,0.48,
43.347,0.32,1.31,-1.14,-0.15,0.14,0.49,
43.352,0.32,1.31,-1.14,-0.19,0.17,0.49,
43.354,0.50,1.17,-0.96,-0.19,0.17,0.49,
43.354,0.50,1.17,-0.96,-0.23,0.20,0.50,
43.354,0.50,1.17,-0.96,-0.26,0.23,0.50,
43.357,0.50,1.17,-0.96,-0.29,0.27,0.50,
43.357,0.64,1.09,-0.82,-0.29,0.27,0.50,
43.36,0.64,1.09,-0.82,-0.32,0.30,0.51,
43.361,0.64,1.09,-0.82,-0.34,0.34,0.51,
43.362,0.70,1.09,-0.74,-0.34,0.34,0.51,
43.365,0.70,1.09,-0.74,-0.36,0.37,0.51,
43.373,0.62,1.18,-0.85,-0.36,0.37,0.51,
43.375,0.62,1.18,-0.85,-0.37,0.40,0.51,
43.376,0.62,1.18,-0.85,-0.37,0.42,0.50,
43.377,0.55,1.27,-0.76,-0.37,0.42,0.50,
43.377,0.55,1.27,-0.76,-0.37,0.43,0.50,
43.378,0.55,1.27,-0.76,-0.36,0.45,0.49,
43.381,0.55,1.27,-0.76,-0.34,0.45,0.49,
43.382,0.55,1.27,-0.76,-0.32,0.46,0.47,
43.382,0.55,1.27,-0.76,-0.29,0.47,0.46,
43.383,0.46,1.38,-0.49,-0.29,0.47,0.46,
43.384,0.38,1.50,-0.12,-0.29,0.47,0.46,
43.4,0.29,1.52,0.35,-0.29,0.47,0.46,
43.402,0.29,1.52,0.35,-0.25,0.47,0.44,
43.403,0.29,1.52,0.35,-0.21,0.47,0.43,
43.404,0.29,1.52,0.35,-0.16,0.46,0.42,
43.404,0.29,1.52,0.35,-0.10,0.45,0.40,
43.406,0.18,1.59,0.63,-0.10,0.45,0.40,
43.406,0.18,1.59,0.63,-0.05,0.43,0.38,
43.406,0.18,1.59,0.63,0.01,0.39,0.37,
43.407,0.01,1.66,0.69,0.01,0.39,0.37,
43.407,0.01,1.66,0.69,0.07,0.35,0.35,
43.407,0.01,1.66,0.69,0.13,0.31,0.33,
43.407,-0.14,1.63,0.73,0.13,0.31,0.33,
43.407,-0.14,1.63,0.73,0.19,0.26,0.32,
43.408,-0.14,1.63,0.73,0.25,0.21,0.31,
43.408,-0.23,1.61,0.75,0.25,0.21,0.31,
43.408,-0.23,1.61,0.75,0.31,0.15,0.29,
